Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,Amount,Class
744,0.846466272,-0.648164825,0.909723125,1.278920996,-0.848055163,0.723488884,-0.706529797,0.453813005,0.762523223,0.042506652,0.57500648,-0.060747483,-1.926846769,0.3708166,0.393513814,0.394827518,-0.394978671,0.626959482,-0.459268463,-0.002305673,138,0
744,-3.590023527,-2.612346574,2.322920048,-1.83966664,2.876834687,-2.929059063,-1.622048624,-0.738849359,3.212280382,-0.010523475,-0.538572691,0.451516033,-0.635959708,-1.288035086,0.133763875,-0.258804228,-0.961071028,-0.260277398,-0.557072454,-1.730812998,0.1,0
745,1.199499192,0.258132867,0.397413943,0.631900956,-0.477200379,-0.882179703,-0.061830868,-0.028326823,-0.13101437,-0.092529695,1.690371528,0.604146799,-0.621228268,0.065803424,0.458310823,0.649708023,-0.14062392,0.218950442,0.019585585,-0.123836336,1.29,0
746,1.288448586,-0.613353207,0.347904425,-0.753704355,-0.958265258,-0.529095357,-0.495479452,-0.050331819,-1.089956119,0.806518522,0.97235833,0.441530721,0.174387287,0.315133131,0.306832512,-0.819180213,-0.430864743,1.228405935,-0.228568922,-0.378287362,47.9,0
747,1.149140837,0.124643447,0.38028911,1.407003998,-0.226644137,-0.196434838,0.02382421,0.028639474,0.41197228,-0.104660211,-0.673760256,0.101410296,-0.935484528,0.227884513,-0.004572323,-0.684316386,0.309872509,-0.877750592,-0.364755215,-0.2260098,16.18,0
748,1.094986781,-0.162971897,0.497778954,0.711233711,-0.791206824,-0.946769853,-0.026046134,-0.092114534,0.373153275,-0.068004048,-0.524968755,-0.555972695,-1.456866826,0.563417022,1.242938153,0.447400514,-0.326768021,-0.323371292,-0.11771103,-0.042956127,82.39,0
749,0.658270772,-0.992785324,-0.35271937,0.083442893,-0.58516276,-0.879117005,0.642850505,-0.329246042,0.095398486,-0.375016648,-0.574339732,0.102663177,0.06823862,0.440427577,1.074741389,0.391990779,-0.387113983,-0.779641047,0.429314955,0.648294822,354.85,0
750,-1.615438721,0.403427878,1.988101292,-3.421194859,0.213596317,-0.071615964,0.543998295,0.00486179,1.15027303,-1.174175204,1.926806906,1.224527059,-0.022265867,-0.276405396,0.672794319,-0.136369984,-0.72690034,-0.524651157,-1.35317198,-0.14646028,15.37,0
750,1.17861006,0.203177363,0.584158771,0.712157892,-0.507372747,-0.872610587,0.057068504,-0.119320902,-2.16E-05,-0.098497827,0.416304574,0.504706924,-0.037686476,0.369460719,1.160924476,-0.236036246,0.107774406,-1.135373697,-0.666286186,-0.151202204,5.91,0
751,1.284611912,0.303072684,-0.067908788,0.930684399,0.117387094,-0.48700501,0.204739177,-0.174872536,0.058270332,0.015464539,-1.165292404,-0.155797459,0.018859395,0.366394105,0.996123133,0.300770632,-0.723470547,0.139501122,-0.056728554,-0.105210524,14.05,0
751,-0.654892251,0.608319162,1.58510174,-3.009429241,0.037592712,-1.954022993,1.335977137,-0.612858372,0.690254192,-1.681536987,0.361360985,1.122803262,0.897326399,-0.279798556,0.209001395,-0.268394126,-0.743755916,-0.749993944,-0.962561902,-0.13709652,3.9,0
752,-2.101171491,-0.227365439,1.624668104,-0.291122571,1.902446184,-1.483921032,-0.275117015,0.085964137,-0.56309774,-0.37602403,1.232299253,0.834265498,0.523792388,-0.389664422,-0.090364326,0.900605108,-0.612590406,0.294091852,-0.232594951,-0.134548902,1.78,0
753,-1.24816321,0.315246349,3.708934653,0.687279871,-0.873070842,1.091286895,0.297707116,-0.633135264,1.102316959,2.536556591,-0.220342248,0.659563131,1.191991317,-2.803735182,-1.105254022,-3.576360878,0.849402952,0.297933272,-0.016568848,0.593322868,30,0
755,1.374134063,-1.767210367,-0.433352162,-2.229552412,0.331134992,3.924775292,-2.049946627,1.001402565,-1.183309555,1.278359822,-0.648751015,-0.785600618,0.475230469,-0.819495604,-0.044463001,-0.151399585,0.226627715,0.500211786,0.268549768,-0.068173972,82.37,0
755,-2.497436432,1.402769106,0.184840039,-2.50411657,-0.111803361,-0.902908898,0.110182628,-3.655788049,2.231761462,0.674164975,0.182280594,-0.284065148,-2.009146682,0.107969705,1.523949906,-1.238204479,0.313089959,-0.610701111,0.027192026,-0.41793124,8,0
756,-1.372406471,0.920122097,-0.776930381,0.900529464,0.743474737,-0.958746104,0.525096026,0.059401859,-0.169124801,0.688410341,-1.337080105,-0.090554605,0.34237157,0.510460322,0.794209809,-0.180610943,-0.357875212,0.127811274,0.772489864,-0.386188003,2.69,0
756,1.183743387,0.115571085,0.846517075,0.928533835,-0.539676356,-0.119024236,-0.418418349,0.145654523,0.167486767,0.138137518,0.95542833,0.621258272,-0.277525814,0.361360601,0.658810147,0.80249752,-0.965210496,0.69715412,-0.075968655,-0.133091302,2.5,0
756,1.22590198,0.239666751,0.170020554,0.508587452,-0.2028274,-0.567680402,-0.051292626,-0.007249598,-0.126287769,-0.100620451,1.245416825,0.537352788,-0.318864721,-0.006300152,0.475601683,0.797413693,-0.347541275,0.369984583,0.218702868,-0.080956357,7.28,0
758,1.195191271,0.164981644,0.608915328,0.653733944,-0.511610348,-0.725919183,-0.055123466,-0.049900024,0.119843038,-0.090381139,0.183991623,0.208131187,-0.427916792,0.419562101,1.332841656,-0.053796196,0.012137519,-1.016313437,-0.595658869,-0.179902325,0.99,0
758,1.152070756,0.11909703,0.515409957,1.480147867,-0.443249379,-0.406770863,-0.041661729,0.056780934,0.512394073,-0.075264683,-0.519136412,-0.217139494,-1.794916227,0.403520547,0.057664139,-0.743562066,0.473556777,-0.888648211,-0.477709603,-0.315694629,2.49,0
758,-3.059532981,1.828599273,-0.272523861,-2.518533322,-0.433718284,-0.999146988,-0.300952693,-3.212499039,2.258082704,0.766533781,0.056696058,-0.109469739,-1.948199847,0.355385264,1.499507555,-1.140022273,0.474661765,-0.591231464,-0.008177641,-0.400387364,1,0
758,0.530477898,-1.587016596,1.148280252,0.709524401,-1.621195028,0.762713105,-0.793153868,0.417671799,1.430481915,-0.470839776,0.772939938,1.053341359,-1.05492809,-0.480384125,-1.479194754,-0.482027567,0.539416033,-0.308097745,0.242997611,0.399116063,291.38,0
759,1.130109234,-0.204418352,0.868317203,1.531754657,-0.318637012,1.07098539,-0.553303478,0.342626917,1.327646515,-0.413675958,-1.878365795,0.639411777,-0.245703597,-0.766519371,-1.628837604,-0.896078952,0.477337217,-1.064545411,0.489794142,-0.181547116,15,0
760,1.047174114,0.287737573,0.364303178,2.233527492,0.157587364,0.284011786,0.105707418,0.081058909,-0.940673104,0.805802686,0.468351745,0.345349015,0.067875454,0.462228413,-0.064977364,1.22496827,-1.194301074,0.315395797,-0.345895898,0.043171415,82.39,0
761,-0.541113027,-2.205570042,-0.007071865,2.910650945,-0.380709963,1.909774008,0.621835158,0.379112793,-0.654415332,0.105555206,0.415969327,0.195074632,-0.15496504,0.536731365,1.912354073,-0.229249327,0.529287534,-2.072904025,-2.801716325,1.304026362,792.2,0
762,-0.253288561,0.585177172,0.829882175,-0.839617743,-0.076722422,-1.030359343,0.588550224,-0.238623551,-2.274742627,0.122152946,1.94760468,0.052986533,0.818594113,-0.888691918,-0.134936925,0.766691412,1.1746171,-0.521466403,1.509951853,0.357322412,29.99,0
763,1.481495061,-0.26724446,-0.393097027,-0.775906824,-0.351495552,-1.110540843,-0.002087191,-0.408309148,-1.193345858,0.672172449,-0.589665475,-0.517446164,0.700679715,-0.01298838,0.404594644,0.848548437,0.198754106,-1.499598581,0.819113341,0.115168913,15,0
763,1.072071606,-0.207422311,1.081834915,1.314152021,-1.026688788,-0.138140813,-0.576519657,0.231974133,0.730992203,0.031653425,0.804497485,0.404779182,-1.596215543,0.229059523,-0.497927506,0.110220579,-0.277995059,0.610190445,-0.018845766,-0.187897344,29.95,0
764,1.274948133,0.149598862,0.179594631,0.31471886,-0.053560632,-0.20395941,-0.084033214,0.015827482,-0.1008766,0.11535307,0.679136567,0.584450708,-0.002166066,0.46145439,0.433265635,0.758015158,-0.952693172,0.26906932,0.484643704,-0.07919604,1.98,0
765,1.132221847,0.248952073,0.882651951,1.045514804,-0.556093114,-0.536001568,-0.114309506,-0.016575609,-0.191850456,0.105714731,1.667463752,1.406598396,0.678408701,0.298666927,0.376906344,0.478638204,-0.765339715,0.150664331,-0.164024509,-0.058688602,16.45,0
766,1.131764201,-0.113350263,1.162708202,1.154105088,-0.792808157,0.300711304,-0.688303214,0.274334357,0.699425739,-0.023938334,0.561302124,0.905334891,-0.287633438,-0.124029995,-0.466230582,0.384715886,-0.60241699,0.57691304,0.205007715,-0.130304892,9.99,0
766,1.267318922,-0.359598676,-0.089576336,-0.301883223,-0.473654902,-0.659993509,0.002152554,-0.208702033,-1.548243436,0.884235574,1.037363027,0.795131452,0.734162423,0.432179979,-0.10741279,-1.196685434,-0.388453722,1.025482215,-0.257922716,-0.345448461,62.85,0
769,-0.31829852,1.425594134,0.220693787,0.344021221,1.161898364,-0.129602639,0.835935266,-0.004123757,-0.821970148,-0.841182315,0.70399105,0.103251367,0.405051511,-1.441169409,0.222373681,1.009650188,0.204084401,1.573290184,0.243100429,0.0176142,1,0
769,-0.821223926,2.043407961,-0.08106371,0.613276295,0.350827944,-1.167807561,1.226168338,-0.48352377,0.425765451,1.927915285,-0.171335983,0.418160272,0.882704955,-0.251291758,0.663947679,-0.792809753,-0.346492851,-0.344182336,0.22695238,0.831326499,0.89,0
769,1.293730489,0.649218661,-0.928314285,0.618256408,0.784613884,-0.487383105,0.374360475,-0.175527652,-0.245819446,-0.781207363,-0.185899735,0.130628607,0.913384301,-1.4931846,1.185478548,0.461879068,0.960282978,-0.016639453,-0.414326162,-0.018789938,0.76,0
770,0.171677902,0.474494878,0.991316527,1.037435942,-0.272977242,0.201118273,0.243722165,0.092512906,-0.16774819,0.10787998,0.518330391,0.691425209,-0.056859367,0.037837212,-0.529251923,-0.792879353,0.273305508,0.421033129,2.30641814,0.170871626,39.09,0
770,1.021012186,0.008418862,-0.093347937,0.749682441,-0.136326784,-0.916919913,0.56121819,-0.31482683,-0.346920417,-0.117952369,0.325519609,0.805687595,0.778785945,0.382436963,0.855664895,-0.528939765,0.108357559,-1.106228215,-0.636384779,0.115555043,112.38,0
770,-3.840584337,-3.599270195,1.79438007,0.472298779,4.615393137,-2.866563084,-2.353690614,0.642973215,-0.360866314,-0.51191241,1.09955747,0.289576622,-0.983003052,0.193284826,0.378487417,0.57604478,-0.163840444,0.217068568,-0.59191057,0.992947652,1.98,0
772,-0.353542514,1.140728891,1.194118284,-0.142210107,0.319211013,-0.447582411,0.655978469,0.049249365,-0.754068984,-0.365178761,1.326691289,0.928632094,0.898279134,-0.413750726,0.128872573,0.638132437,-0.409618252,0.365714445,0.31897813,0.182666371,1.78,0
773,1.097632608,0.096929348,0.156604526,1.017930899,-0.020407846,-0.039774573,0.048385212,0.194278802,-0.110169765,0.196350337,1.000115632,-0.121525146,-2.114638864,1.08003346,0.633321169,0.255765367,-0.383975968,-0.291668383,-0.087184661,-0.21434684,41.4,0
774,-0.668959166,1.24735858,0.871029506,-0.392539266,0.42153731,-0.173299497,0.719178217,-0.005268422,0.110426877,0.516778911,0.645740657,-0.3857952,-1.036710849,-0.396892757,0.447762035,0.764519375,-0.610853396,0.725838626,0.475528714,0.399006127,8.94,0
774,-0.048072226,-0.203189786,-0.795323782,-1.962993617,1.875274051,3.235355194,-0.18183303,0.730624954,0.785343554,-0.848066416,-0.048657785,0.2991107,0.020535687,0.230592381,1.808641667,-1.170047574,0.195097729,0.313330397,3.097748598,0.223579125,78.44,0
775,-3.900810299,-3.098370204,-0.213428364,-2.678433899,-2.927576066,0.735687828,1.591470666,-3.465432555,1.812757311,-3.563577697,-0.962380708,0.754311217,-0.229208495,0.148039551,0.867566155,0.534617144,-0.705232302,0.37238593,-0.619202081,0.314260556,1528.9,0
776,1.266134251,-0.227190144,-1.07312964,-0.327992419,1.954500041,3.54946549,-0.59317238,0.865150689,0.343386109,-0.135874302,-0.450254281,0.256807471,-0.165320972,0.090801214,-0.012605158,0.049019277,-0.462545939,-0.256322674,0.587953119,0.021132284,17.87,0
776,1.139557494,0.159935459,0.049788867,0.542350283,-0.024711506,-0.788885189,0.480907162,-0.332393096,-0.314559955,-0.146952949,-0.354894333,0.983200223,1.725706716,0.095859405,0.802715018,0.295777442,-0.609223792,-0.88237309,0.216602916,0.180633293,88.88,0
776,-1.943395143,-0.635573977,2.100718262,-2.551737134,-0.646542274,-0.345227636,0.001693365,-0.545078178,-1.291894798,2.202713993,-0.081973593,-1.001140645,1.084979404,-1.561429054,0.653356482,-0.538358041,0.076491944,-0.266213175,-1.26338676,-0.266282987,29,0
777,0.656136712,-0.583032348,-0.120881212,1.348377188,-0.028156264,0.476610125,0.320612906,0.167836442,-0.137996029,-0.013586665,1.396284906,0.82073223,-0.896744944,0.692506492,-0.099803902,-0.707660741,0.245842099,-0.717132359,-0.634262098,0.213665534,237.98,0
778,-3.50705945,1.935797515,0.860618336,0.878641579,-0.093148992,0.274310959,0.384036796,-0.672649884,1.517851373,2.981521739,1.244861786,-0.279940032,-2.278575633,-0.439355108,0.030144041,-1.31561354,0.317663934,-0.25093042,1.05550694,-0.408484536,9.73,0
780,-2.374995399,1.442894121,-0.003300352,-2.398093074,-0.427288319,-1.757021174,0.365887753,-1.825306592,1.870972228,0.436944812,-0.040465895,0.139201866,-1.060235461,0.208533285,1.170080777,-0.851971607,0.058795212,-0.251570321,0.372476337,-0.007232969,8,0
783,-2.933478035,1.874979329,-0.462952614,-2.41442201,-0.764367174,-1.842787484,-0.028866866,-1.383147775,1.89550805,0.526540643,-0.165944426,0.311644326,-0.999176775,0.45472115,1.145364395,-0.752882498,0.219448317,-0.231242848,0.337860109,0.007660409,1,0
784,1.553492342,-1.124606985,0.463438789,-1.505957818,-1.466867585,-0.338918301,-1.287829997,-0.072236316,-1.493143116,1.436343464,-1.315101064,-1.341681957,0.435370791,-0.488230291,0.933700274,0.108440123,0.086505599,0.616812945,-0.124664936,-0.307868252,14.2,0
784,1.269172051,0.444891713,0.172030588,1.022692435,0.015859633,-0.732036748,0.29702408,-0.281961848,-0.183245723,-0.021727098,-0.499932804,0.7387262,1.31796126,0.11756884,0.807959512,0.094637647,-0.62836405,-0.188844601,-0.244128614,-0.05032965,5.07,0
784,1.017365177,-0.601122652,1.735854724,1.088302069,-1.464582498,0.501230663,-1.071971299,0.370302369,1.635486187,-0.492856951,-0.743369302,0.791612949,-0.346295968,-0.903682756,-0.828768856,-0.666359757,0.667499725,-0.854673339,-0.189494917,-0.112246741,37.5,0
784,-2.256834363,0.766019426,1.47203477,-1.233968547,-0.56845182,1.182651723,-1.027464748,-5.9518143,-0.11078689,-0.851938591,1.828851532,1.397458859,0.34082184,-0.105555526,0.118216251,0.70776678,-0.798988159,-0.110218884,-1.281065624,0.757220233,203.83,0
788,-1.684144187,0.421962146,2.601415271,-0.412067353,0.295014859,-0.237648972,0.3547508,-0.337423655,1.08175734,0.309250003,-0.924440188,0.115258493,0.43909937,-1.314406501,-0.239662373,0.171254683,-0.783955505,-0.202817194,-0.382511889,0.168489884,5.42,0
788,-1.369179222,0.594089688,1.873668743,0.255798245,0.255289526,-0.245604929,0.664235849,-0.40004338,0.333038513,0.041753912,-0.134067213,0.765403725,0.776814209,-0.83973046,-0.391299738,-1.039527883,0.302088034,-1.135110261,-0.031594083,-0.288636956,9.95,0
789,-1.268897526,1.041927886,-0.001632133,-2.734010713,2.42176476,3.1926703,0.416346367,0.554432334,0.913266468,0.987261844,0.007529968,-0.382526192,-0.139426911,-0.602379323,0.821571133,0.680298623,-1.416150483,-0.017311893,-0.426185217,0.803474321,7.69,0
789,-0.621997559,0.708565688,1.164297839,-0.51919364,1.301104142,1.187016503,0.808997848,-0.040002934,0.295740427,0.393991112,-0.260234588,0.14528748,-0.041369191,-0.542868124,-0.657167409,-0.194431002,-0.75558607,0.010769472,0.95293806,0.37220393,11.38,0
790,1.238395819,0.277070534,0.655387461,0.695255331,-0.619274861,-1.174994961,0.083621613,-0.239305594,-0.011585827,-0.072605018,0.11519442,0.597569213,0.484087605,0.213756011,0.983039879,0.1967554,-0.317095215,-0.676888322,-0.243517702,-0.090381475,1.29,0
790,-1.144134276,1.184348563,2.18353021,2.417731811,-1.35273107,1.698888194,0.340730575,0.49031147,-0.456615361,1.429677473,0.083963053,-1.26344767,-1.619122779,0.134617079,1.543400628,1.126881802,-0.760311435,1.821452559,0.944053038,0.396345988,197.16,0
791,1.059212321,0.03114784,0.246140582,1.232533091,0.057849258,0.357054457,0.040609635,0.121939095,-0.00362549,0.013792338,0.927694803,1.294673183,0.193732453,0.184263095,-0.802536135,-0.441177919,-0.124917214,-0.40873124,0.029080764,-0.055775283,52.93,0
791,1.078353956,0.483847102,0.49312297,2.472391466,0.096426078,-0.075870551,0.217795092,-0.075208304,-0.901616006,0.624816731,-0.217411491,0.395403133,0.8851302,0.168847785,0.64078156,0.279316952,-0.385531891,-0.697038066,-1.453192389,-0.045687165,44.91,0
792,-2.496329064,1.157443989,3.770236236,-0.230245803,0.007065276,0.506341124,1.629152433,-2.26729444,4.304903777,4.07999518,-0.190425991,-0.684911954,-1.255842157,-3.886750511,-1.2658278,-1.880036016,-0.488425479,-0.903020542,0.575993521,1.035690374,3.37,0
792,-0.735385907,0.647025922,1.73037116,0.536997287,0.256815498,-0.231825139,0.540271445,0.011372831,-0.433969181,-0.4269556,-0.084579652,0.57847009,1.017701649,-0.101368181,1.132913099,-0.044897709,-0.332944726,-0.593366731,-0.56273039,-0.10587219,25.54,0
793,-0.733490237,1.448949496,1.987794829,2.554950278,0.171071239,0.50495593,0.515802568,0.114693703,-1.151131787,1.634413044,1.559526223,-0.259977525,-1.128517964,0.405944723,0.996568251,-0.198247442,0.022143164,-0.039920658,0.692491932,0.346434111,7.82,0
793,-1.018706635,1.386746282,-0.126078588,-1.677035497,3.273957446,3.25587112,1.497593685,-0.31545783,0.823087456,2.267716324,0.377495589,-0.668057052,-0.315909425,-0.876229739,0.947333936,-0.293864449,-1.316689211,-0.440769942,0.504202736,1.053876524,9.31,0
795,-0.144482429,0.863756928,0.515587843,1.048439844,0.628850902,-1.404999317,1.202638955,-0.598858423,-0.467957076,0.514340139,0.037010375,0.537020146,0.949858445,0.054543714,0.587067327,-0.782945129,-0.206685731,-0.380120541,0.289241255,0.108997068,0.89,0
798,-0.843410271,0.53481137,0.636440832,-1.849990732,0.781286075,0.648143678,0.467479236,0.193966825,0.652705119,0.323294622,-0.114370883,-0.414010652,-0.829474952,-0.110401158,0.382905245,0.997253581,-1.363170037,0.305069723,-0.225213979,0.299669856,34.6,0
798,-0.806503216,1.35751008,0.995848578,-0.091326793,0.079391149,-1.056312573,0.87466544,-0.299203838,0.357598108,0.50896131,-0.260948673,-0.50229559,-0.587590088,-0.637736754,0.931354269,0.24605026,-0.117912065,-0.094035215,-0.141836273,0.349920792,7.99,0
800,1.25665181,0.427519093,0.327080184,0.683805411,-0.281307026,-1.049115607,0.156023257,-0.261677788,-0.121513865,-0.312627038,0.107478039,0.775869395,1.242808279,-0.489823759,0.982388104,0.430798818,-0.063306933,-0.423972007,-0.205405132,-0.015214247,1.98,0
802,1.0820906,0.018692272,0.73133346,1.382842166,-0.413955263,0.195789893,-0.261843447,0.215722182,0.303026226,0.016258307,1.171139225,1.099836763,-0.650503072,0.177905203,-0.876590101,-0.543757423,0.128695701,-0.364846987,-0.18261615,-0.20423092,11.99,0
803,1.152021069,-0.404515748,0.864618213,-0.026720928,-0.880554484,-0.112351268,-0.545992548,0.046077963,0.823252397,-0.429078907,-0.28373662,0.947178454,0.935763346,-0.539260118,0.314937235,-0.284662178,0.240989835,-0.973106164,-0.113130696,0.026150525,34.9,0
804,-0.702307642,0.508943592,2.248616793,0.481890807,-0.236682585,-0.071203371,0.277315636,0.205825575,-0.13618521,-0.580382008,0.899855431,1.106608802,0.207663042,-0.252430017,-1.145577037,0.020396555,-0.498530102,0.536176652,-0.181545151,0.006029949,34.95,0
804,-1.242089176,2.003837542,-0.128162934,0.957127707,0.849260812,1.453559234,-0.919734533,-1.776863963,-1.270134713,-1.836189326,0.818666624,0.682194978,0.358050612,-0.663610696,2.078198961,-0.788665448,2.607974807,-1.087151709,-1.547191586,0.457611545,1,0
